450.62943,73.214775,491.7066,79.071144,496.94467,143.47505,455.9067,140.06514,S
493.24704,98.01143,528.71265,102.44954,532.37946,146.41939,496.94467,143.47505,o
161.38138,165.59013,255.56357,170.06633,259.4177,227.5233,165.17375,227.17152,m
255.63217,171.08897,298.65225,173.10016,302.45062,227.68391,259.4177,227.5233,e
302.24283,224.69763,329.06763,224.86107,329.06763,224.86107,302.24283,224.69763, 
325.47394,174.35406,364.1018,176.1599,367.90182,227.92822,329.2756,227.78404,e
364.03293,175.22156,413.06845,177.55206,416.92422,228.11119,367.90182,227.92822,n
413.1371,178.45229,446.57684,180.0156,450.34824,228.23595,416.92422,228.11119,e
446.50848,179.14137,478.81277,180.6767,482.63162,228.35645,450.34824,228.23595,r
474.92892,178.7948,514.78766,180.7511,521.15845,258.25717,481.3546,259.2409,g
503.63095,181.85623,546.7472,183.90541,552.7281,255.06305,509.67862,256.02457,y
203.70325,316.12775,284.36572,311.17484,288.29062,368.72348,207.58937,377.3254,w
284.43558,312.19913,326.24283,309.5985,330.1045,364.26657,288.29062,368.72348,e
323.65872,273.01602,373.82925,271.37756,380.26917,358.91953,330.1045,364.26657,b
380.05814,356.05084,404.08157,353.5487,404.08157,353.5487,380.05814,356.05084, 
399.255,289.16498,426.5111,287.8404,431.53427,353.4552,404.29224,356.35892,t
427.62405,302.37833,461.5192,300.29706,465.41028,349.84436,431.53427,353.4552,r
461.4499,299.4149,502.17627,296.9468,506.10526,345.5067,465.41028,349.84436,a
486.6674,269.41144,535.0539,267.75427,543.6649,371.55035,495.37857,378.1147,f
155.08044,438.27136,237.82106,426.20898,246.75589,563.53033,163.87982,584.313,f
258.61868,430.70438,288.9994,426.10056,294.90277,512.8939,264.50742,519.59485,i
290.9843,455.28348,333.01193,447.9438,336.9357,503.62744,294.90277,512.8939,c
335.86307,488.4056,352.488,484.94922,353.56046,499.96237,336.9357,503.62744,.
353.34583,496.95767,378.846,491.40005,378.846,491.40005,353.34583,496.95767, 
373.57938,419.17755,404.21735,414.38348,409.54388,485.67966,378.91748,492.38016,I
405.70438,434.28745,452.86887,426.0897,456.82782,477.19623,409.68652,487.58893,n
452.93936,426.99966,485.11145,421.38113,488.97775,470.10852,456.82782,477.19623,c
485.04135,420.4977,516.1276,415.09454,520.037,463.26123,488.97775,470.10852,r
516.19727,415.95233,544.8671,410.9454,548.678,456.9471,520.037,463.26123,e
544.72894,409.27722,580.1869,403.14352,584.0928,449.13962,548.678,456.9471,a
