75.822525,82.77527,117.56759,73.50709,119.626045,109.6822,77.585976,118.23337,M
118.13951,83.557945,143.79489,77.99475,145.46858,105.29328,119.67422,110.52876,a
78.91213,144.8988,99.031876,141.08752,100.43053,167.4057,80.20827,170.96057,r
98.250275,141.23558,121.17441,136.89305,122.73706,164.35509,99.6901,168.39633,s
121.29349,124.8015,148.82414,119.41768,151.23515,158.47476,123.49233,163.35167,h
150.75041,150.62225,162.38391,148.53102,162.94286,157.30507,151.2891,159.34854,.
162.88689,156.4265,174.67519,154.35423,174.67519,154.35423,162.88689,156.4265, 
172.19559,116.613396,203.78285,110.46389,206.50565,148.75876,174.67519,154.35423,L
204.53917,121.10126,232.72678,115.76167,234.9225,144.68356,206.56938,149.65523,a
232.72678,115.76167,256.20557,111.31408,258.46866,139.62419,234.85356,143.77548,r
256.20557,111.31408,289.60312,104.98757,293.10367,145.84998,259.42413,151.57684,g
289.60312,104.98757,322.1333,98.82538,324.87875,128.90988,292.1442,134.64984,e
324.79254,127.96511,338.56158,125.544655,338.56158,125.544655,324.79254,127.96511, 
334.58728,83.090324,351.39047,79.80434,355.5175,122.56398,338.56158,125.544655,l
352.66806,93.041176,387.16107,86.50716,390.33005,117.43312,355.6099,123.52124,e
82.06753,208.34534,108.791374,204.1696,110.25351,231.14201,83.39147,234.96631,n
108.791374,204.1696,137.90564,199.62033,140.20432,238.52066,110.870575,242.52512,g
137.38733,190.84898,158.9214,187.38818,161.26659,224.78314,139.57446,227.86166,t
158.69957,183.85089,187.55386,179.16226,190.29645,219.74644,161.2104,223.88737,h
187.5405,191.86461,212.85788,187.90865,214.95534,217.16371,189.49017,220.7777,s
215.18552,207.86093,227.69583,206.02928,228.3783,215.25874,215.84479,217.03749,.
228.30997,214.33453,240.99422,212.52869,240.99422,212.52869,228.30997,214.33453, 
237.97397,172.82591,279.47403,166.11937,282.8355,206.57182,240.99422,212.52869,H
279.31876,164.25108,295.42322,161.63422,299.08163,204.2589,282.8355,206.57182,i
296.55582,174.83038,331.57407,169.35858,335.47433,211.86365,300.14825,216.68614,g
330.3446,155.95973,364.38684,150.4281,368.6717,194.35149,334.31622,199.2426,h
364.38684,150.4281,381.81,147.59694,386.2582,191.84772,368.6717,194.35149,l
383.18686,161.29381,418.97485,155.70174,422.38892,187.72505,386.3578,192.83853,e
418.97485,155.70174,457.03458,149.7547,460.5983,181.26405,422.28168,186.71912,v
457.03458,149.7547,495.25058,143.78325,499.2032,176.82368,460.71387,182.28603,e
493.535,129.44238,513.06024,126.26966,518.8044,172.97736,499.079,175.78563,l
518.8044,172.97736,535.29944,170.629,535.29944,170.629,518.8044,172.97736, 
529.38605,123.61684,549.5162,120.34582,555.6408,167.73302,535.29944,170.629,l
85.29085,273.1576,110.7387,270.04077,112.27261,298.47726,86.68735,301.23737,a
110.7387,270.04077,138.52133,266.638,140.15584,294.55856,112.22446,297.5846,n
138.52133,266.638,168.81018,262.92828,171.3711,303.21863,140.84575,306.34366,g
168.81018,262.92828,198.2766,259.31927,200.30693,288.98016,170.6693,292.17746,u
198.2766,259.31927,226.80704,255.8249,229.00711,285.884,200.30693,288.98016,a
226.80704,255.8249,259.8697,251.77545,263.17822,293.81982,229.83775,297.23306,g
259.8697,251.77545,292.07764,247.83067,294.68073,278.79916,262.27136,282.29547,e
291.1163,247.94843,319.35013,244.49039,322.1277,275.8382,293.71332,278.90353,s
323.0335,274.7461,337.03232,273.2295,337.03232,273.2295,323.0335,274.7461, 
334.24823,242.6657,381.2401,236.9102,384.32675,268.10574,337.03232,273.2295,w
379.85654,222.92654,415.80417,218.29541,420.62048,264.17377,384.32675,268.10574,h
415.80417,218.29541,434.2165,215.92336,439.21344,262.15945,420.62048,264.17377,i
435.76294,230.23233,470.22693,226.01125,474.0342,259.4506,439.32538,263.19498,c
468.57437,211.49704,507.46646,206.48657,513.2049,254.14342,473.9146,258.40002,h
513.2049,254.14342,529.7724,252.34854,529.7724,252.34854,513.2049,254.14342, 
525.6914,219.21805,564.1658,214.50575,568.66956,249.2414,529.9048,253.42332,a
87.964096,326.90942,101.53861,325.62595,103.64491,366.16705,89.96663,367.1749,i
102.19094,338.1816,144.18248,334.48288,145.86305,363.0564,103.64491,366.16705,m
