523.7928,85.55061,572.37134,90.40854,571.52856,145.80423,522.5148,141.42882,C
149.57668,145.42613,177.4689,147.73003,172.71437,209.77243,144.52696,207.76021,l
176.42023,161.41429,233.52377,165.98973,230.21463,214.8668,172.63815,210.7669,o
233.45808,166.96005,289.41055,171.43335,286.6126,218.88278,230.21463,214.8668,u
290.2589,157.0465,344.95615,161.56448,341.86792,222.8174,286.6126,218.88278,d
344.2856,174.86456,389.45007,178.48338,387.3861,226.05864,341.86792,222.8174,s
387.42767,225.10027,405.60873,226.39816,405.60873,226.39816,387.42767,225.10027, 
407.4942,179.92918,456.26157,183.83669,454.71048,230.85266,405.56998,227.35349,a
456.26157,183.83669,499.57877,187.30748,498.35355,233.9604,454.71048,230.85266,c
499.77316,179.90508,534.23926,182.71547,533.1161,236.43576,498.35355,233.9604,t
534.08545,190.07234,576.1413,193.44208,575.4793,239.45236,533.1161,236.43576,s
160.24602,262.38495,214.37651,265.73022,210.8596,316.26013,156.2716,313.3875,a
214.37651,265.73022,271.50867,269.26102,268.52698,318.28348,210.93047,315.24188,n
272.35245,255.38838,328.18927,258.9813,324.88394,322.26053,268.46567,319.2916,d
324.9361,321.26236,343.81158,322.25916,343.81158,322.25916,324.9361,321.26236, 
346.19983,273.87698,391.97537,276.70593,389.90143,325.682,343.76248,323.254,c
391.97537,276.70593,445.5124,280.01453,443.856,328.5213,389.90143,325.682,o
445.5124,280.01453,521.0808,284.6847,520.0218,331.56458,443.88937,327.54413,m
131.67493,366.40637,217.61041,370.09653,214.14067,421.10794,127.48,418.18884,m
217.61041,370.09653,272.42883,372.4505,269.34882,424.0087,214.0693,422.15717,e
272.42883,372.4505,312.07703,374.15305,309.38055,424.31604,269.41086,422.9697,r
312.07703,374.15305,359.1009,376.1723,356.73227,426.93555,309.3251,425.3477,c
360.0383,356.0819,386.60062,357.3219,383.6372,426.81735,356.78,425.91266,i
385.748,377.31656,436.3319,379.48868,434.57913,429.54294,383.59378,427.83524,a
436.81802,365.6073,462.65152,366.78433,460.70264,429.41324,434.61444,428.5345,l
