100.92527,98.88574,146.9273,89.51673,154.54883,141.18005,107.23107,150.93726,F
148.9631,103.31658,189.89816,94.95176,196.33173,132.56416,154.54883,141.18005,a
186.52252,75.2168,208.85411,70.67529,219.37411,127.812675,196.33173,132.56416,l
212.47444,90.33844,247.11212,83.26045,254.72491,120.523125,219.37411,127.812675,s
111.2338,183.97795,155.7598,174.72455,161.71916,215.67491,116.2301,225.22012,e
161.59235,214.80351,181.0186,210.72804,181.0186,210.72804,161.59235,214.80351, 
174.78458,170.77083,208.22044,163.82217,215.30907,204.42986,181.15414,211.59677,r
208.22044,163.82217,252.33626,154.65404,260.36996,194.97449,215.30907,204.42986,e
252.33626,154.65404,288.21124,147.19849,297.01044,187.28603,260.36996,194.97449,s
288.21124,147.19849,339.12027,136.61858,349.001,176.37657,297.01044,187.28603,u
333.94125,115.77941,356.82336,111.0482,372.62976,171.41843,349.001,176.37657,l
359.31683,120.571625,388.43582,114.53676,402.54276,165.14163,372.62976,171.41843,t
391.55383,125.72183,426.95163,118.36546,438.68533,157.55763,402.54276,165.14163,s
435.70465,147.60184,455.42587,143.47374,458.50998,153.39772,438.68533,157.55763,.
140.44237,256.78955,178.20163,248.80028,184.91759,293.12473,146.30922,301.3781,s
178.33849,249.70357,224.42958,239.94936,236.02673,305.81577,188.3916,316.05273,y
224.27168,239.05258,261.72974,231.12704,270.31274,274.86966,232.01935,283.0557,s
259.2976,218.73192,289.9053,212.27477,301.79913,268.13873,270.31274,274.86966,t
292.53156,224.60988,338.0999,214.96832,348.3764,258.18182,301.79913,268.13873,e
338.0999,214.96832,413.9123,198.92763,425.85703,241.61867,348.3764,258.18182,m
425.6027,240.70967,445.3433,236.4906,445.3433,236.4906,425.6027,240.70967, 
426.76385,172.55855,450.36835,167.59122,470.00632,232.18079,445.60663,237.39676,l
451.65372,171.81886,475.25623,166.8468,494.3484,226.97714,470.00632,232.18079,i
480.9394,184.74574,533.8848,173.54332,548.4435,215.41315,494.3484,226.97714,n
130.45117,342.60846,181.62386,331.57684,192.69044,406.84756,139.64272,418.4805,k
185.42076,357.4019,225.1054,348.79626,233.314,397.93918,192.69044,406.84756,s
233.13896,396.8913,254.39275,392.23163,254.39275,392.23163,233.13896,396.8913, 
245.87958,344.29135,292.22467,334.2414,302.01285,382.87408,254.57822,393.2761,a
287.11145,308.83618,312.34787,303.39578,328.16064,377.1401,302.01285,382.87408,l
312.34787,303.39578,337.52316,297.96857,354.24277,371.4205,328.16064,377.1401,l
354.00864,370.39188,375.01697,365.786,375.01697,365.786,354.00864,370.39188, 
359.639,301.2586,405.0751,291.446,421.8818,355.51138,375.01697,365.786,2
405.0751,291.446,446.4702,282.5061,465.14832,348.1751,422.4161,357.54816,3
464.5728,346.15182,485.3579,341.5949,485.3579,341.5949,464.5728,346.15182, 
471.6958,295.32294,526.6663,283.40253,550.77185,357.62286,493.80286,370.19693,p
526.6663,283.40253,562.1924,275.69867,578.22675,322.30267,541.88855,330.27136,r
51.859493,513.77136,110.42043,500.71783,116.246254,557.1042,56.19555,570.6549,o
110.53883,501.86374,162.46416,490.28644,169.45798,545.09674,116.246254,557.1042,v
159.30658,465.5407,186.44862,459.5221,197.58331,538.7501,169.45798,545.09674,i
189.753,483.03418,250.69345,469.45026,260.05283,524.65356,197.58331,538.7501,n
250.69345,469.45026,300.85892,458.26813,311.46997,513.0511,260.05283,524.65356,c
300.85892,458.26813,351.821,446.90842,363.69724,501.26575,311.46997,513.0511,e
351.821,446.90842,393.23795,437.6764,406.13757,491.6889,363.69724,501.26575,s
