510.03577,63.4897,544.6619,73.07549,540.71265,112.33297,505.95386,103.585556,A
546.00714,83.2873,572.4682,90.449715,569.5655,119.59408,543.02893,112.915886,n
398.87088,90.28122,433.87036,98.81547,429.3014,142.63861,394.15524,134.99,d
429.39874,141.70486,443.4112,144.7621,443.4112,144.7621,429.39874,141.70486, 
447.73035,103.142006,484.135,111.998566,479.86594,153.64264,443.3151,145.68832,C
483.11523,121.94627,512.4403,128.90042,509.27936,160.04369,479.86594,153.64264,o
512.4403,128.90042,555.2948,139.06293,552.34766,168.5299,509.36975,159.15297,m
391.54047,159.7807,440.81387,169.79047,437.53693,201.36795,388.11453,192.26205,m
440.7176,170.71826,471.49823,176.95415,468.3126,207.96866,437.44043,202.29773,u
471.59183,176.04294,500.46646,181.90875,497.36578,212.3912,468.4064,207.05554,n
501.5593,171.16519,513.6187,173.69556,509.4727,214.62186,497.36578,212.3912,i
513.43866,175.47263,530.03,178.93546,526.03735,218.57217,509.38242,215.51282,t
526.70337,188.13821,553.7204,193.61163,549.5582,235.28188,522.4317,230.50984,y
385.0854,220.98131,420.51434,226.91905,416.10202,269.23953,380.53064,264.16467,F
419.43695,237.25293,449.20773,242.06082,445.86642,274.42523,416.00385,270.18137,e
450.35162,230.98065,464.8396,233.41681,460.41385,276.4926,445.86642,274.42523,l
464.8396,233.41681,477.41873,235.532,473.1375,277.37662,460.50815,275.57483,i
473.79974,246.03235,506.57126,251.32484,502.22534,294.23608,469.3184,289.7962,p
508.97733,251.71341,535.75995,256.03873,532.6791,286.76248,505.81686,282.945,e
532.76715,285.8838,545.10455,287.64392,545.10455,287.64392,532.76715,285.8838, 
549.01776,248.45569,581.1364,253.83862,577.2592,293.09793,545.01746,288.51596,C
376.47086,302.65555,411.27206,306.851,407.82004,339.9514,372.90988,336.41693,a
412.45386,295.51926,427.56686,297.44138,422.99594,341.48785,407.82004,339.9514,l
427.56686,297.44138,461.26028,301.72665,456.82812,344.91315,422.99594,341.48785,d
460.12988,312.7411,488.4715,316.1578,485.2555,347.79126,456.82812,344.91315,e
488.3797,317.0607,507.81934,319.3935,504.842,348.87097,485.34747,346.8865,r
507.90945,318.50116,535.4518,321.82153,532.4637,351.6827,504.842,348.87097,n
532.4637,351.6827,544.78296,352.93677,544.78296,352.93677,532.4637,351.6827, 
548.77686,312.85736,561.61194,314.48978,557.5815,355.11383,544.696,353.80923,l
560.5839,324.85135,588.568,328.22498,585.6466,357.95526,557.5815,355.11383,a
243.32036,351.55893,281.3739,354.8456,277.6238,389.41513,239.4485,386.83188,u
281.48407,353.83008,317.0439,356.92096,313.40622,390.83072,277.73422,388.39725,n
317.0439,356.92096,349.3497,359.729,345.70837,394.0223,313.2991,391.82922,c
350.59622,347.9894,383.59836,351.07608,378.9518,395.3021,345.81253,393.0414,h
382.38754,362.60065,413.3368,365.29077,409.89642,398.36578,378.85065,396.26498,e
414.51456,353.96762,448.66608,357.1618,444.18918,400.68634,409.89642,398.36578,d
444.28455,399.75894,457.96286,400.69205,457.96286,400.69205,444.28455,399.75894, 
461.1622,369.44778,492.68967,372.18817,489.49127,403.75183,457.86865,401.612,a
489.58273,402.8491,502.54422,403.7333,502.54422,403.7333,489.58273,402.8491, 
505.61362,373.31152,533.1911,375.70856,530.2011,405.62,502.54422,403.7333,n
533.1033,376.58746,560.51855,378.95532,557.6064,408.36108,530.1131,406.50064,u
560.6041,378.0913,584.9254,380.20535,581.99805,410.01163,557.6064,408.36108,c
237.85153,401.3803,256.09567,402.47455,250.80417,450.95203,232.4789,450.3254,l
254.74628,414.83682,290.24597,416.7321,286.42017,452.16992,250.80417,450.95203,e
290.24597,416.7321,328.37534,418.76776,324.67264,453.47797,286.42017,452.16992,a
328.26965,419.75836,351.55542,420.98877,348.13434,453.2966,324.77853,452.48514,r
348.13434,453.2966,363.37442,453.82608,363.37442,453.82608,348.13434,453.2966, 
366.75015,421.79166,389.06516,422.9708,385.7555,454.60367,363.37442,453.82608,r
389.16534,422.01324,419.83276,423.65054,416.41776,456.6152,385.6551,455.5633,e
419.83276,423.65054,452.86356,425.414,449.5498,457.74817,416.41776,456.6152,a
452.86356,425.414,480.5379,426.8915,477.30792,458.69736,449.5498,457.74817,c
481.45947,417.81653,498.5889,418.8251,494.5034,459.28537,477.30792,458.69736,t
498.77023,417.0294,510.78888,417.75024,506.66,458.80426,494.5943,458.38504,i
509.71286,428.44913,537.8818,429.953,534.8222,460.66406,506.57013,459.698,o
537.8818,429.953,564.35223,431.36624,561.4552,460.708,534.9097,459.78574,n
229.49922,477.47043,267.98825,478.23862,264.09567,514.1215,225.47957,514.0897,o
267.87717,479.26266,292.69016,479.74432,289.0963,513.1292,264.207,513.0951,r
289.0963,513.1292,305.3261,513.1514,305.3261,513.1514,289.0963,513.1292, 
308.9779,479.05673,346.29224,479.80148,342.6523,514.1863,305.21857,514.1554,a
342.75644,513.20276,358.0644,513.2237,358.0644,513.2237,342.75644,513.20276, 
359.65982,480.0683,388.5632,480.64517,385.05643,514.2212,356.06226,514.1973,s
391.5944,469.19925,405.20337,469.56027,400.65955,513.2821,386.99487,513.26337,i
400.30807,481.83337,433.16196,482.47113,429.98593,513.32227,397.03647,513.2771,x
434.03275,482.48804,463.96063,483.06897,459.4675,527.15564,429.41455,527.3606,y
466.57043,482.20212,494.57074,482.76096,491.38776,514.30884,463.3033,514.2857,e
494.57074,482.76096,524.7789,483.3639,521.6855,514.3338,491.38776,514.30884,a
524.6906,484.24786,543.2072,484.6073,540.34186,513.4735,521.774,513.44806,r
540.34186,513.4735,552.48596,513.4901,552.48596,513.4901,540.34186,513.4735, 
556.26086,475.3053,571.8667,475.70218,568.064,514.372,552.4001,514.35913,t
408.31262,552.11334,438.2198,551.48517,434.87274,584.126,404.8737,585.32794,e
438.12427,552.4168,458.62372,551.97504,455.5267,582.3799,434.96848,583.1924,r
458.71747,551.0547,503.88248,550.106,500.8232,580.58966,455.5267,582.3799,m
504.96075,539.3619,528.56635,539.02057,524.5205,579.6531,500.8232,580.58966,?
