401.39325,78.74222,446.2494,93.94688,442.91888,143.7869,396.6698,130.24187,A
182.71649,106.03369,242.91759,121.97019,234.83217,168.5332,172.69202,154.38689,n
246.74039,99.955154,300.1355,115.03433,290.4842,182.13417,234.66963,169.46921,d
290.7436,180.33075,313.0772,185.43158,313.0772,185.43158,290.7436,180.33075, 
318.80252,142.05853,357.46243,152.29262,352.5806,196.22456,312.84277,187.2076,s
358.55807,142.43268,390.56366,151.17819,385.62946,203.72374,352.5806,196.22456,t
389.6587,160.81564,430.2299,171.5557,427.2168,213.16039,385.62946,203.72374,e
430.2299,171.5557,470.2024,182.13725,467.223,240.00304,425.9027,231.30574,p
159.56952,217.6835,223.15309,229.12445,209.81789,305.66428,143.00526,297.58157,p
223.15309,229.12445,278.08105,239.00793,270.6131,290.17816,213.88818,282.3021,e
270.90738,288.1618,294.91275,291.5335,294.91275,291.5335,270.90738,288.1618, 
301.26382,244.14645,348.20428,252.55632,343.05743,299.26596,294.78,292.5239,v
348.30484,251.64369,391.81808,259.47327,387.67365,306.4317,342.95206,300.22223,a
393.74442,237.64713,415.30914,241.94139,410.2225,307.7296,387.83658,304.58533,l
413.58276,264.26953,457.17496,272.07953,454.74667,315.7446,410.08228,309.54306,u
457.22156,271.24167,493.3154,277.73624,491.68668,320.87363,454.74667,315.7446,a
494.0747,257.62625,530.8046,264.94043,529.61017,326.1392,491.68668,320.87363,b
269.40564,328.68094,296.93365,331.67102,286.54532,411.27884,257.71036,409.99133,l
293.5564,357.55154,344.99078,362.06268,339.29758,415.7597,286.25748,413.4846,e
339.52185,413.64432,361.9852,414.64734,361.9852,414.64734,339.52185,413.64432, 
369.17252,339.51752,416.83786,344.6949,411.43716,418.85406,361.78653,416.72433,d
415.12506,368.21396,457.24554,371.90823,454.66016,420.70807,411.43716,418.85406,e
457.24554,371.90823,498.56107,375.5319,496.29446,443.03177,453.53043,442.03198,p
498.56107,375.5319,537.5457,378.9511,536.8514,424.23358,496.98312,422.52347,o
537.5457,378.9511,566.06537,381.45248,565.9763,425.48288,536.8514,424.23358,s
110.42497,454.73325,145.31836,455.04626,126.52482,553.1522,89.56018,555.375,i
277.74554,470.12222,319.0101,470.04147,310.63516,544.46594,267.65744,547.133,t
317.48117,483.6283,361.36832,483.05823,355.91714,541.6558,310.63516,544.46594,s
357.62448,523.30286,381.26657,522.19794,379.77933,540.175,355.91714,541.6558,.
379.9665,537.9124,401.93066,536.5917,401.93066,536.5917,379.9665,537.9124, 
407.12228,465.6977,445.56024,465.76294,441.66867,535.2678,401.84946,537.7005,L
444.65247,481.9764,486.41248,481.43396,484.4582,533.6789,441.60873,536.338,e
486.41248,481.43396,523.66345,480.95007,522.6149,531.311,484.4582,533.6789,a
523.66345,480.95007,557.0191,480.5168,556.7288,529.194,522.6149,531.311,c
