319.86603,73.728645,361.4656,85.01363,351.41046,125.76356,308.12125,114.30719,B
354.37036,92.94809,397.46793,104.574615,387.7249,151.27641,342.66736,139.46191,y
395.76785,137.5026,413.66782,142.23978,413.66782,142.23978,395.76785,137.5026, 
420.83585,103.89104,449.6584,111.69759,443.43848,150.85997,413.53513,142.94957,t
450.4966,106.41979,489.61142,117.04734,484.29465,160.93095,443.55148,150.14839,h
143.99248,122.54108,186.79572,133.54193,171.93517,171.1927,127.55897,160.0607,e
172.25513,170.38203,192.81245,175.54166,192.81245,175.54166,172.25513,170.38203, 
206.64574,138.6436,242.43799,147.84256,229.5933,185.65654,192.50809,176.35352,s
246.78723,135.03865,291.32797,146.57912,276.52902,196.55347,229.8698,184.84259,h
287.5225,159.42973,331.13498,170.63858,321.4362,208.69582,276.28723,197.36996,a
334.42102,157.7445,358.3089,163.93385,346.6427,214.15114,321.64487,207.87698,l
355.30798,176.85129,395.48718,187.17775,388.01895,225.39845,346.45218,214.9712,e
390.24783,213.99158,411.06326,219.25145,408.89624,231.49641,387.8581,226.22168,.
409.18777,229.84917,428.32672,234.6528,428.32672,234.6528,409.18777,229.84917, 
436.05588,186.44366,474.08368,196.28276,467.87836,245.43161,428.19464,235.47673,S
472.62903,207.80434,514.6909,218.60944,511.31134,256.327,467.87836,245.43161,u
514.76056,217.83221,546.53546,225.99867,544.18335,263.73135,511.3855,255.49951,r
540.17975,210.28261,580.07764,220.62498,577.6955,289.96347,535.4351,279.4756,f
104.18967,213.41557,153.76817,225.4212,136.40985,269.70514,84.84265,257.58707,a
153.76817,225.4212,194.85928,235.37158,179.12787,279.74368,136.40985,269.70514,c
194.85928,235.37158,240.25356,246.36398,226.297,290.82822,179.12787,279.74368,e
226.59819,289.86865,248.43333,295.00317,248.43333,295.00317,226.59819,289.86865, 
261.29172,251.45847,299.20483,260.63928,287.51807,305.2149,248.14975,295.9635,s
299.20483,260.63928,345.0632,271.74408,335.1147,316.39987,287.51807,305.2149,o
348.42255,256.66507,373.1046,262.7017,361.2445,321.53067,335.32925,315.4367,i
373.1046,262.7017,398.50543,268.91415,387.90466,327.7998,361.2445,321.53067,l
395.78485,284.02652,432.1838,292.84067,425.47153,337.63333,387.73102,328.7645,s
425.6162,336.66766,446.17227,341.5014,446.17227,341.5014,425.6162,336.66766, 
454.05362,282.4999,477.94882,288.3441,471.22272,347.39203,446.17227,341.5014,i
476.2219,303.50467,521.42596,314.45102,518.0143,358.39505,471.22272,347.39203,n
518.0143,358.39505,537.98956,363.09222,537.98956,363.09222,518.0143,358.39505, 
541.2345,311.0362,573.23486,318.82648,571.2684,371.89493,537.9292,364.0604,t
161.83998,303.26486,214.22678,315.3614,192.86392,382.68997,137.52621,370.5074,h
208.76308,332.58115,256.99982,343.58636,242.75862,394.85098,192.51231,383.79816,e
243.06667,393.74207,266.30887,398.85883,266.30887,398.85883,243.06667,393.74207, 
279.3409,348.68347,321.5781,358.3199,309.9826,409.63846,266.02078,399.96805,c
325.4801,341.05063,352.9625,347.39655,339.19504,414.9047,310.23334,408.5288,l
349.4385,364.67624,398.6076,375.89413,390.10117,427.2624,338.9687,416.01462,a
398.6076,375.89413,437.41534,384.74814,430.43774,436.13535,390.10117,427.2624,s
437.41534,384.74814,475.76324,393.4972,470.27826,444.8992,430.43774,436.13535,s
475.76324,393.4972,512.71747,401.92828,508.74164,452.23035,470.39676,443.78873,r
512.71747,401.92828,558.5497,412.3849,556.2258,463.80536,508.65387,453.34082,o
119.25987,421.02505,174.58699,432.76093,155.55988,492.40692,97.69058,480.67743,o
174.58699,432.76093,258.6391,450.5899,243.72713,508.91727,155.97281,491.1125,m
247.97316,492.3091,274.8906,497.84106,270.35565,517.0319,243.06529,511.506,.
270.96716,514.4441,295.74237,519.4708,295.74237,519.4708,270.96716,514.4441, 
311.85538,445.8391,341.50623,452.20068,327.00827,525.8145,295.74237,519.4708,I
340.58435,456.88153,379.4922,465.20026,367.6557,535.39655,326.75388,527.1062,t
367.87335,534.1058,391.9319,538.98706,391.9319,538.98706,367.87335,534.1058, 
400.7902,480.7427,452.67145,491.74768,445.809,551.2374,391.73566,540.2773,a
454.97464,471.78162,483.26715,477.87265,475.82272,556.008,445.95767,549.94855,l
483.26715,477.87265,511.31274,483.9105,505.41306,562.0117,475.82272,556.008,l
509.80527,503.8668,558.97437,514.29645,556.49274,573.6719,505.31583,563.2988,o
