104.34393,86.91811,149.97298,86.655594,151.72949,161.88979,108.67402,159.96663,Z
111.7463,211.79597,152.1072,215.0353,153.20955,260.77026,114.39437,256.4689,o
152.1072,215.0353,193.86168,218.38646,193.28906,264.21167,153.186,259.79376,n
193.86168,218.38646,236.08855,221.77554,233.70581,269.69052,193.27658,265.2103,e
236.08855,221.77554,271.58105,224.62415,267.61673,273.44836,233.70581,269.69052,s
267.7011,272.40918,288.18665,274.66595,288.18665,274.66595,267.7011,272.40918, 
293.03275,226.34583,339.8834,230.106,332.69464,280.66003,288.08133,275.7162,a
339.8834,230.106,392.99048,234.36833,383.34006,285.1484,332.84738,279.58594,n
397.68594,209.66095,455.70245,213.4801,436.7021,292.1857,383.1309,286.24918,d
436.97458,291.05698,462.0328,293.8175,462.0328,293.8175,436.97458,291.05698, 
481.84888,219.21043,508.4149,221.01768,486.56357,296.5199,462.0328,293.8175,i
502.01855,243.1188,566.06287,248.25893,546.92566,303.16962,486.56357,296.5199,n
116.31536,288.876,141.22876,292.18735,143.04465,342.5373,119.26123,338.5729,t
141.65128,303.90244,177.76164,308.98602,177.83191,348.33588,143.04465,342.5373,e
177.76164,308.98602,217.40442,314.56686,215.98177,353.83173,177.83041,347.49356,n
217.40442,314.56686,249.1977,319.0427,246.4678,359.77658,215.95068,354.68976,s
250.28792,302.77478,268.8197,305.19238,264.0189,361.81226,246.52614,358.90616,i
268.48822,309.10178,298.9321,313.1482,292.72217,367.48657,263.94452,362.68973,t
297.48163,325.84006,336.6666,331.35648,327.99985,387.96487,291.12128,381.49506,y
330.3175,372.8266,350.6992,376.21265,350.6992,376.21265,330.3175,372.8266, 
361.16763,316.1901,394.319,320.49448,381.71182,381.36487,350.6992,376.21265,f
390.4997,338.93503,438.82513,345.73822,427.49365,389.95123,381.5206,382.28812,a
184.79564,385.3678,204.29533,389.0767,203.04912,437.99005,184.53789,433.8798,l
204.29533,389.0767,224.30003,392.88165,222.01521,442.20135,203.04912,437.99005,l
224.18918,395.2747,240.52762,398.40753,237.57301,444.9207,222.04858,441.48083,i
239.67435,411.84033,278.8542,419.68997,275.29865,453.27982,237.57301,444.9207,n
278.8542,419.68997,320.02618,427.93878,312.6523,476.73843,273.76535,467.76486,g
