537.28546,88.32098,580.99084,108.01041,567.3442,168.51239,522.9405,150.69313,E
325.29755,103.02296,371.79544,120.76107,360.31613,167.7118,313.26593,151.30951,v
371.79544,120.76107,409.54776,135.1629,398.50793,181.02596,360.31613,167.7118,e
409.54776,135.1629,450.50262,150.78644,439.93048,195.46637,398.50793,181.02596,r
440.14276,194.5692,454.27505,199.50516,454.27505,199.50516,440.14276,194.5692, 
470.0697,132.35832,492.3883,141.2705,476.76917,208.3088,454.06595,200.39418,l
486.93323,164.68405,519.34436,177.0483,509.53708,219.73212,476.76917,208.3088,e
519.34436,177.0483,556.07007,191.0585,546.66,232.67361,509.53708,219.73212,a
193.47595,112.94695,250.8741,132.84384,230.96042,210.84059,172.4485,193.49535,d
231.22087,209.82051,249.50552,215.25267,249.50552,215.25267,231.22087,209.82051, 
261.98962,166.0104,307.9856,181.14252,295.80557,230.06328,249.24959,216.26224,o
307.9856,181.14252,347.7285,194.21744,336.0228,241.98526,295.80557,230.06328,c
347.7285,194.21744,385.56113,206.66391,374.29874,253.33177,336.0228,241.98526,c
385.56113,206.66391,433.54556,222.45021,422.83395,267.71954,374.29874,253.33177,u
432.6999,222.172,476.23523,236.49458,461.06207,301.7723,416.8011,289.33994,p
481.91068,215.76164,506.06088,224.08577,491.35397,288.0316,466.8086,280.75537,i
501.30975,244.74379,532.92944,255.14629,523.31757,297.50687,491.35397,288.0316,e
538.08936,232.4061,575.1269,245.24504,560.96594,308.66733,523.31757,297.50687,d
157.51537,250.69865,201.25224,262.13632,187.84052,314.3587,143.5488,304.19937,s
207.6451,237.24391,241.54921,246.63556,222.37173,322.27924,187.84052,314.3587,i
235.35822,271.0554,293.66025,286.302,281.38574,335.8155,222.37173,322.27924,n
293.66025,286.302,333.8529,296.8128,322.0582,345.14465,281.38574,335.8155,c
333.8529,296.8128,373.0192,307.0552,361.68338,354.2336,322.0582,345.14465,e
361.91104,353.28613,377.39377,356.84735,377.39377,356.84735,361.91104,353.28613, 
390.7708,300.8314,421.27957,309.02628,408.10458,364.8814,377.16968,357.78577,t
424.4991,295.3771,467.50195,307.3448,451.84335,374.9139,408.10458,364.8814,h
462.16647,330.36816,495.32547,339.0396,485.36777,382.60352,451.84335,374.9139,e
485.5677,381.7289,498.70352,384.75034,498.70352,384.75034,485.5677,381.7289, 
507.56464,342.24026,546.6484,352.4611,532.7049,414.7956,492.99738,406.29752,p
128.31184,362.56653,186.92831,373.98993,173.42206,426.84625,114.05966,417.16132,a
186.92831,373.98993,228.97662,382.18445,215.99374,433.79178,173.42206,426.84625,s
228.97662,382.18445,269.03506,389.99118,256.54172,440.40717,215.99374,433.79178,s
269.03506,389.99118,318.9426,399.71735,307.04666,448.647,256.54172,440.40717,a
317.974,399.52856,367.74673,409.22845,350.9515,479.63354,300.3139,472.13995,g
368.65616,409.4057,405.9144,416.66672,395.0267,463.0009,357.34167,456.8526,e
395.24536,462.07043,409.98438,464.48444,409.98438,464.48444,395.24536,462.07043, 
420.49185,419.50763,457.7596,426.7705,447.45306,471.5542,409.76907,465.4061,o
457.0458,400.475,512.3687,412.24432,492.44565,500.5725,435.88022,492.2017,f
102.963615,449.81866,176.75014,460.4587,156.62312,539.55365,81.437706,532.20416,P
172.54773,486.28586,225.86424,493.16852,212.92484,545.05725,158.94632,539.78076,r
225.86424,493.16852,272.97894,499.25058,260.61154,549.7187,212.92484,545.05725,o
271.9604,499.11908,324.264,505.871,306.8249,578.42426,253.59904,574.01843,p
325.219,505.9943,367.04358,511.39343,355.78168,559.0217,313.47156,554.88586,o
367.04358,511.39343,400.6927,515.73724,389.81445,562.3485,355.78168,559.0217,s
405.88254,493.49973,432.13223,497.28494,416.50165,564.9572,389.81445,562.3485,i
429.39984,509.11475,458.0469,513.01105,445.53653,567.7954,416.50165,564.9572,t
460.69745,501.40405,485.09857,504.9227,470.33356,570.21936,445.53653,567.7954,i
480.32858,526.01746,514.509,530.4299,504.8824,573.59656,470.33356,570.21936,o
